sentence_id	sentence	sentence_domain	source
aa66da06b80a33579e67d4df0993f984346f5f3c456342e9803616eaf3072d9b	زه د ښه ژوند راتلونکي لپاره هلي ځلي کوم	general	by my own 
aa7fdf61c0ddcf61e19216b20ec2409b5c7842df2c52b8af7b4043b45ec6c7b4	یې، شاوخوا خلکو نورو د چې کله		cdc.gov
aa8a9679602d5780ee1a82362d672da720e9581753d1983cd61e3b28592a3910	مړۀ به شې شمعې يوه شپه به ستا رڼا وي	general	خپلې جملې مې جوړې کړې۔
aa941a7c8f63df4d95c7698797bef2b47075d88035a79ba6700996ffd71075b5	ستا مذهب څه شی دی؟		Self citation
aadf445fcaba7648a58b7aff471533c14d49db377a381792789d1f83e292fd89	زه هر سهار لامبم	general	Ziar
abd90c0b6f8f3768656554e720dc1b5afb4c52439d39d3b60d7b096c9b6c0932	زما په خېټه دړد راغے	general	خپلې جملې مې جوړې کړې۔
abef83f207f038e511639233cd2b7c5a83a618e0381b7a68862074dcfc8e7a3c	لږترلږه چې وکاروئ سنیټایزر		cdc.gov
ac1d02ddcab7ce77b6b1f7fdadbdfaf470f71dd88d41d5ae6571e2e2f8b362a1	.لوازم		cdc.gov
ac1e18f6f36e8317bb786eac8f3f4db6bcd6c86dc7a297be7451a9a302fbef85	يو غرڅنے بوټے چې د سوزولو د پاره پکارولے شي	general	خپلې جملې مې جوړې کړې۔
ac8a48e07e97c94b74714b7ee6de0faff9634e94ed06bdd449c847f71eb2db67	بس يو ساعت حصار شه، بيا ورځه که چرته ځې	general	خپلې جملې مې جوړې کړې۔
ad4e766eb5a89709ee3ca07b2e65be583d8d672ea9d946b5022874649f3163ce	هر څه چې يمه ستا يم، ياره چا ته مې پرېږدې	general	خپلې جملې مې جوړې کړې۔
ad7a6d5a79ae13ba3e44bd26c0b4e39ff115c990539f53b5716779b9d8ad79d7	کې کور په چې یې اړ تاسې که .وکاروې		cdc.gov
adbd8fb38f871d389ec4c42b0d64533934f81f09d94271c155c66b3c49e641c7	داجنت جنت وطن	general	فېسبوک 
adea345e2773942c3f3b37cf7849fbc1cfdf5a3c4545a5346e587f29a617b9e9	ھغی وې  مینہ غذب دې، سړې ړوند شې نابینأ شې	general	Self Citation
af22c39347145900ee7ac3b4f532cb46c1f046970d412cc7aeae62410804cd05	که زه راغلی وای، ښه به وای.	general	خپله لیکنه
af3c8357143c7e66612f07d244327a5fe785d5550bc412b696aeaf03a69e732d	په زيار ويستلو ژوند ښکلي کيګي 	general	by my own 
af5394825dcf1195ce7347ddea3e6f28e62d92c9f88eb37e64ab8dd3b8f6f05b	د سوات ايسپزي افغانان ډېر مېلمه دوست خلق دے۔	general	خپلې جملې مې جوړې کړې۔
af596af7bdc5bcb1bdee17004d836d3fc70000b6417c99d455271ea897e07c65	إن شاء الله		اسلام
b05f369570ef054d7eec113c3b4b0028a2039c35e8f4677485146d6e73a8c388	راځئ چې تمرين وکړو. 	general	Ziar
b163f49b4c0804de858d3e2dd335c1253780522626bbab5cf5456c41293640b6	Da abaseen na che uuba ghwaray tagey na ye.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
b1808dbece730ef4787138bb61e45b0ba1d15a0a6d2988735cf2a06bd9265fa9	هر څوک راته غل دے	general	خپلې جملې مې جوړې کړې۔
b19fdddb34682b306e51464e59153f1e52d318473bc05bb9d170d5bfc498c912	انقلابى لالاى مې وکړ ـ د قام ننګونه په سر وړى کوڼډه به سمه.		ليکونکى احمدزى پښتو ټپه
b1f85e85a9591eee8b1e79b196a3483caa49171606a21cdb104416e3e6bf3be8	په نړۍ کې دا پښتنو لوي ښار کراچۍ ده 		خپله ليکنه ده 
b29742c720a27a434d3c73358a92306b127d8911e6a84434fadaf69862c1cf52	"خدایه د بدو سترګو یې په امان کې.
"	general	نصير احمد وقاص 
b2a04c0a9d766a000f4603dddd64735826b6695e5003cf863a37dbccb1b3bca7	احمد ملګري ته د خپل ټولگي انځور وښود.	general	کتاب
b32332fa11f47cac5b4b954330626b2f57f9b3329fba298d61e436af44bed74a	تاسو څنګه یاست.		تاسو
b334b7a00d25083151ba96f72dfd8dec9b6248393de794a73cb9fb35c3a4c4de	تاسو ده کوم ځاې وستا؟	general	Self Citation
b373cf782842ae82b1c48761ad79523307f6e79de8f5be19843b46978ca4701d	وطن ښکلی دی لوته هم.		وطن
b3e89a7458cca3e5eb894f547ede5024ae6a50e8693b5ad6b72eb62f140b4e02	د مسلمانانو سپیڅلی کتاب څه نومیږي؟		اسلامي معلومات
b427005a64129a50be57361346c0f374ec27c807adc5146d80f572afc775c610	اوس خو د موبائيل زمانه ده او دې ته پاتې شو کنه	general	خپلې جملې مې جوړې کړې۔
b4a832a951f7552f869a76e44a4e57344bfdca33b9a8feb0c8386f289bdf69ad	مُحَمَّد ﷺ		سلام
b4af7c702b777afa67e99c81848b97ed52a56a4866a1a4bae027e967cdfbb8c0	دا کار په ما پورې اړه لري		Pakteen1pakteen@gmail.com
b4cc3a0f37b3ec829ab7e0ec497c125d2ac83c7c62bfbfefc403ed709a60e80a	پخوا به غټو غټو ادارو پۀ خبرونو ډېره روپۍ پېسه ګټله	general	خپلې جملې مې جوړې کړې۔
b4d7f6e9d7dc1f18c6f2553aefa0f368da22155b84fa2c47da060c544d3a5c08	احمد شاه بابا دنادرافشار خاص کس وه.		وطن
b556401924e0e356f13d829bae086e8fbf75f4296c866fe211bdd5ca8554a3b3	وړاندې پاملرنې روغتیا د		cdc.gov
b5ee6cc85fa01bfdd2ca1175d75ccc6858f96c9b460fb85e78c97727ed874c32	د شپې يوولس بجې شوې	general	خپلې جملې مې جوړې کړې۔
b602aca0a49f62ca13917e12ee5fde1d29781127ac82d6d2108d8248572e2544	پۀ سپين بشر مې تورې زلفې راخورې دي	general	خپلې جملې مې جوړې کړې۔
b6216f458facc7a8c6c8da2e55377031399a5c4cf2a4aadb288a8e09f0511f6b	مُدام به دا خوندونه نۀ وي	general	خپلې جملې مې جوړې کړې۔
b6c08a66f0279a165f984ca1ad8ee51659c0ccab9c6f42c20000d35e3f8e9f48	هر کاره هیڅ کاره		پښتو متلونه
b718a46cd3fab94d19afd7bb40704557e500d6a3aecb3eedb90efb3feb994b5c	زه د خپل خداى سره مينه لرم. 	general	Ziar
b71f5273449522b38068bd9a603c699add512343355aa502e139612e41882fc0	یوازي دداسې خوب په تمه یم چې افغانستان پکې ودان ووینم	automotive_transport	نصير احمد وقاص 
b7613d25b95fc92df125b8417813376e0d6fbe0c605985ad0f180868abe7a4b7	نۀ سلام، نۀ کلام بس د ځان سره به خاندي	general	خپلې جملې مې جوړې کړې۔
b8c9fdc7f2b0c70f38767ef6686553b3bcd62d5c821f38c89272e498af0a5999	قرنطین څنګه یې ناروغ چې شئ مخ سره چا داسې کوم د چې کله		cdc.gov
b94677bfe7d2bb2dfe43a726e174c24e1fd2e3a10fe28e63a0c9ceab313874c3	اخ جانان دی وطن.		وطن
b97cb150679718499fc99d32b62e70a8a74381ebfc9aee8b7282276dfc666601	پښتانه ولي په پښتو ننګ نه کوي		پښتانه ولي په پښتو ننګ نه کوي 
b9f1bcb8c2de966398ad9b006062eb69a23512e6ea4dfd2b83a1d6010f39d461	ته بايد ډېر درس ووایې.	general,media_entertainment	خپله لیکنه
ba323d8b37570b724aab163316885336634e64b712c213c7053d2e871b28dd7f	ايسپزي يا يوسفزي د ټولو ستره افغان قبيله ده	general	خپلې جملې مې جوړې کړې۔
ba3a5407921b6e30625fe1d1f9b594b078c4cf0956939c43a1e926798fa73325	ﺯه نه غواړم تاسو ته داسي بهس وکړم 	news_current_affairs,language_fundamentals	Self
ba6354f68abadb19c229372ac9c4e264cd8b2fcde3a827661dec0ece2f30ff74	راشه زما خوا له	general	خپلې جملې مې جوړې کړې۔
ba9afe8b8753210953a2c8d36533ba784467e2ee3f591453753f43c942ead9c4	ما نن دا رخ پلورنځي نه دوه جوړي جامي واخيستلي 		خپله ليکنه ده 
badc9ed3de4207cdb4c3aef81d1e99b282bc9f243f449020a47b18388563cba7	ما خپله زاړه ګھړائ کشر ورور له ورکړه.	general	Self Citation
bb1a9ea414be8fbe0d0665ccc71f0952c45456cffeb86e3a759a061d2c6ec66e	قيصې او تبصرې به پۀ هفتو، مياشتو او کلونو جاري وې.	general	خپلې جملې مې جوړې کړې۔
bb3f8deb6dc7daef076fa6e7b9a238be752c2c323638e644e923bd394754e95e	.کیږدئ لاندې مټ د ماشوم د		cdc.gov
bb6b158f8fb8a6256f44d25a9a7cc454136b6061a674a18b55634d4bf03f200c	ستا د ايمېل ايډريس څه دے؟	general,technology_robotics	خپلې جملې مې جوړې کړې۔
bb7e2360b31631d4c7611f54c9d9b6df5181f823c1ec4f9422a22160286b80b8	زما مذهب حنیفي دی.		Self citation
bb87d4f8e4956252fabf6f93d42b7acc693543b95472ad74dd8ad6e598cf6850	Da bad kaar anjaam bad vee		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
bc4a231ca37288bcdcee4fa75b308f9f67011ba3bfce5949517b9ac14f09ad39	ښه خلګ مینه ناک وی		خپله خبره
bc80c17a44ddddf388514e98e40d076b83167bb6b9e62697ad62cb90454cfff3	خپل وطن ګل وطن		پښتو متلونه
bcdf5ee022d50e886ddf3ed035623ada69e70b77245261dc80c0d8352378dae8	daasey matal nishta che reekhtya na vee.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
bce3430d156a3bf34830e9e30f58e11012e2fc978b9aecf1ebe36d80c4de5568	گړ د يوې ژبې تر ټولو کوچنی مانيز توکی يا عنصر دی	language_fundamentals	کتاب
bd72e50cd275e972df77e70eb6b5b42bbc469e61a9da17b9c33d523007d613fc	زۀ به درپسې يمه ما نه چرته تللے نۀ شې	general	خپلې جملې مې جوړې کړې۔
bd9ee669953122cbb081b22cfae4d4dbb86a6fcce5b4eb78cc1b99e63f9f283b	 زه غواړم کانکور کې ازمونيه ورکړم،ترڅو پوهنتون ته لاره ومومم		احمدزى ليکنه
bdaf21d7f79a1e85465f3c7c62f57fc5656d03320a1e72b4af77c2fd750902d8	نېکپيخېل د سوات ډېر غېرتمند او خپلواک ايسپزي افغانان دي	general	خپلې جملې مې جوړې کړې۔
bdf24273742f985269a4ce94797c65dd5f3cc13f0ef43182c3a535112f30dc2c	د افغانستان مسحت څو کیلو متر مربع دی؟		Self citation
be03772ddbcb207f6e00725e096f475f255d83ae8398f0d8ae0f4107b44eec10	که غر څومره لوړ دی پر سر یې لار شته		پښتو متلونه
be2e58f7749b2aafefb4fa02989741fc48545c39d2d2e20a2751ea6c9d16b47c	اوری کشره.		تنز
be3a77310209c28443ccd40300303db02b3050e21ea696bc9bfce25fc3e790d0	د هجران اُور کښې دې سېزلے يمه، زۀ دې په زړۀ باندې داغلے يمه۔	general	خپلې جملې مې جوړې کړې۔
be43eabf70d3fda28022cfb0939fe5684cb11d499d40dc3ea13a9d3c7d83fd77	"
سبا شنبه د ذوالحجة الحرام میاشتې لومړۍ ورځ ده."	general	نصير احمد وقاص 
be4552763aa7615046e22b19ff5128c7432b8a18dfd45c42c16a020ba8ccd606	خبر پۀ يوه لمحه کښې د دنيا پۀ ټولو ګوټونو کښې خور شي	general	خپلې جملې مې جوړې کړې۔
be779c5693df3e6e6e4b0184bf2cc75f3892d7c335f8de27cd50b87e1746a10b	نو لرئ، اړتیا ته ژباړونکي		cdc.gov
be8192d0522b10ed1a1a6578d8f052b80771b81820602550e275cea61d176710	پښتو ليکلار خود د مجاور احمد زيار له خوا ليکل شوې کتاب دی.	media_entertainment,language_fundamentals,history_law_government	Book referenc
bee2caf1727cf251bcb53cf73f22dbd631db7a7c1f15d6ce153ade259c81950c	تخت کیدو ویده د او پاکونه، جان قابونه،		cdc.gov
bf9e118602ddcd5f2a290af530521ef4fd316b2b9a87295d140b6cddf18d97ea	ژوند ډير ښايسته دئ.	general,language_fundamentals,technology_robotics	Self Citation
c038f3d6e17c815a2557dd9f75cdb75d0d3faef2356ce92276398dd3bb559178	.شئ پاتي لري څخه خلکو		cdc.gov
c07b2d97bc7d84eb0749e3d77c886f341b85eefdafc0ba4211bbd03d631765b7	بايد: فرض، پياوړی وړانديځ او پياوړې سپارښتنه څرګندوي	language_fundamentals	کتاب
c0826dbe46f1171197892772f5990b6155d89d3153f5aed54dfeed4da0c4d2bc	زه ژاړم.د، هغه پر هره خبره خاندي	media_entertainment,general	کتاب
c08506d2a8275b97df35734d6cde5ea8033fe8bb32a61b26b9d5346e6ae863cf	اوس پۀ ټوېټراو فېس بک خبرونه خورېږي	general	خپلې جملې مې جوړې کړې۔
c0c2e124534cbe47c64c3415e51bb76dad03fec2f23e72d7ce6d284e42657f31	د سوات سيند ته سواستو وئيلى شي۔	general	خپلې جملې مې جوړې کړې۔
c0c5b1f4890ede7087fc8cefe59cdb4f86c40cca432aa65da7b520ccb20a9583	""".وګورئ ""خلک مخ سره"""		cdc.gov
c102057b28236478a7075ef19edbf9547d857b7ee473dfde61f5db53746c70c5	راتلونکي امتحان مو تعليمي تکنالوژي ده.		Selfs citation 
c136e6e27c79654c48b9281dbfedbcb0b290b1ec5a2676103aaa4f6eda78c51b	راوړه بندۍ بندۍ چې او پېيونه	general	خپلې جملې مې جوړې کړې۔
c15a83b2367e079e44dbb373bbd062fe834276b94916820ff7d600da367226b3	ګوره کنه څنګه څنګه تبصرې او پېش ګويانې به کېدلې	general	خپلې جملې مې جوړې کړې۔
c165e362594de1de0decb6cc624d4c2e69373014ac766ecdb49f552bd713d8c0	يوسفزي افغانان پۀ پښتونخوا کښې استوګن دي	general	خپلې جملې مې جوړې کړې۔
c16d254af20659deafb3cbfca7925d5bc3d6c40405b66bc23838a934372c19ba	کیس د ادارې بیامیشتیدنې د		cdc.gov
c17fe4f9090d5f661f006c5426517f01660425ad4de70221a1ccb87898b24d83	تۀ داسې خور اوربل مې پرېږدې ولې جانانه	general	خپلې جملې مې جوړې کړې۔
c1a7d605832d0cfb628b296a0573982cc84286e3ea159ce27f4ddb2f6ab5acdb	دمور خوشحالې په دنيا کې سرمايه ده،او په اخرت کې د کاميابۍ سبب ده	general	ليکونکى احمدزى
c1be8254658a9fcb4761d52ce660803b1c0c89ca2710a83d2482bc695d83ea5c	هغه دنيوي عملونه هم عبادت کې شامل دي چې خير يې خلکو ته رسيږي	general	کتاب
c247d7fdd09cdbc18c6be530faf5f15a38b15d947d7875e2dc09d381f1893a11	خلق د هر خوا نه پۀ واده راغلي دينه	general	خپلې جملې مې جوړې کړې۔
c24924786e1c6539a2acd63da08e7dc37a603c92c19726f2420e8c93d47374a4	Uuboo woray har booti ta laas achvee.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
c24e8470c0c4db12f62ab136d2ffc308b139326bdf2c54e7e519d8e08d320810	مينه د زور خبره نۀ ده کۀ پوهېږې	general	خپلې جملې مې جوړې کړې۔
c279324bc935704708c00f6118deefcf513bcce132ad5381fc1e6f789d0e946a	زه له تاسره مينه لرم 		Pakteen1pakteen@gmail.com
c2a98e9421545292a8e058f9c8b17226a23c27b6dd6e797bf7c8654dbef5b237	وطن پرما ګران دی		ګران
c2c9f904e3fbd792d01d05268457949fe559fff6093506002001c90cf05fc70e	Adab la bey adaba zda kegi.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
c2f89583474d60902ce800c76c14bc9d12b351d74b9a5021b6c4676909ceee32	د بهرنو ژبو توري مۀ کاروئ	general	خپلې جملې مې جوړې کړې۔
c31ac98c79211c718749d3c0adaff7946aab77f43f7cce44063f2d1cac6f34f9	ستا نه جدا د خاورو څلے يمه	general	خپلې جملې مې جوړې کړې۔
c36f41f88f6aa1e46865703eab4e1e233a332678cd54074faafbd56bc7caaf27	مونږ پۀ دې زمانه کښې فِټ نۀ يو، دا زمونږ دور نۀدے لکه چې	general	خپلې جملې مې جوړې کړې۔
c39899a50b5d51be205618d052d17c8556f486824e227860fb070ec5baa0bbdd	تاسو په کومه ژبه خبري کوۍ	general	خپله خبره
c3997c824a7e64b73961759133da283b8f01e4a625a428484c272b5048aeec72	زه ستا څخه نه شرمیږم. مګر ته ولی داسی کوی؟		ا
c3a7bcd28a549a8bacd0a07ade7fca2d91e0f7bd9db1cfdc6b2a5d6b647e0c9a	پۀ دې عمر کښې مونږ دغه د موبائيل ګېمونه نۀ شو زده کولے	general	خپلې جملې مې جوړې کړې۔
c3bbedb0b62eb45b7db18fc884b06f2213e84d403b6021b1be320df201bd06d2	د سوشل ميډيا پۀ وجه رابطې اسانې شوې	general	خپلې جملې مې جوړې کړې۔
c476058d803fcc497613ac9c17804a1d77f0ff91fbb5aefcddae035b4bb689ff	څنگه چې يې له نوم جوتېږي	general	کتاب
c48f05b816ac6478bfdb056b525cf60ee95b84aa2975247b07199c5f520c0cb4	اوس هلکان پۀ موبائيل دغه ګېمونه کوي کنه	general	خپلې جملې مې جوړې کړې۔
c4dba251df5fc6421f3388697e9189d813dca2c8dcd73df0ae9219f00a331989	:وکړئ مرسته کې خوندیتوب خلکو نورو او ځان خپل د		cdc.gov
c4f700c307ab59ef4c7b2d9e54153138335feedf1032c0050d8bcefdb59890d1	ايسپزي يا يوسفزي د افغانانو ډېره ستره قبيله ده	general	خپلې جملې مې جوړې کړې۔
c557dfdb2065ddf7a50152dccc5c0d8fc2b94066598148a02349483ce4acbe5d	موږ دین اسلام دی .		زه دافغانستان یم 
c57b0bb7299da98016711921415385173ab03bfcbeac8c27eb17a6cab53f5105	خوند کوي جانانه ديدنونه سترګو سترګو کښې	general	خپلې جملې مې جوړې کړې۔
c59377188af7a35e90df74ce7cfee4306cdc8dae5ac758ff33a06ac8abd8fbdc	خېر که ما ته پاتې کېږي ستا غمونه	general	خپلې جملې مې جوړې کړې۔
c593af9f23a16bdfd57d4c0d66146997f55074c202cc807169ac9307c17bb461	هغه ماته يوه ډالۍ راکړه.	general,media_entertainment	کتاب
c5adf9dc1671d98c13d8e6cacb55e3cecd9916695477f5a0b435cbc99e5f613b	مونږ بايد ده چاپيريال ساتنه وکړو 	nature_environment	Self citation 
c64b15586ef34f20332a5507b3f64a31500528edd9b14c424bb1290e01b11322	shtamana khaza ba darna ghulaam joravee.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
c6a337b0f10cf6da9ec4a0ea6b0530d9bca32d1956f3a4e4c1a37eb41504d545	دوطن کاڼی بوټی ژاړی 		راځه چې په چکر لاړ شو 
c72fdb4152de08f17d3d5fde12f9385cd3ebb6268991511a29d728c05f9a673c	هغه غواړي چې ډوډۍ وخوړي	general	کتاب
c73cde6b57049e74813ec72d9ee5db9b9a693e99722f72f9deea40494f288411	ځينې کتابونه داسې وي چې د سړي زړه يې بيا بيا لوستل غواړي۔	general	خپلې جملې مې جوړې کړې۔
c7f6f12c19d61c849da0ea58cb179c49bf91bef8e9045e68c44e0ae9200679a3	نۀ ئې يو بل ته کتل او نۀ ئې نور څۀ وئيل	general	خپلې جملې مې جوړې کړې۔
c8012059aa46d1d64dafffc0634f758a1b8a94e2c8841fee9046e24dc14b6073	چیری یی  یاره هیڅ نه معلومیږي.	general	جمله
c87891fda4935b19bc4487023e1ad6a520846dd1b99a1c2ea8b2de08cd6a9b49	ملګرو تاسو ښه یاست.	healthcare,general,automotive_transport	سلام
c88709a77be73717c85256f74f7bfa42ccacba28a6cd6998adf4f62fe993fc95	وې دا لا څۀ کوئ	general	خپلې جملې مې جوړې کړې۔
c89abb03f7d98977f0da1c2483f2734eb03a5484276bb4284ad5121979aba6c6	بلاخېره امریکا په کرېکټ کې ځان داخل کړ	general	فېسبوک 
c8f94827fe340312afc1fb67a57d9cd6952ee6f04af5919f93b225dacec61918	موژدزړه کارکول خوتاسی دانه خوښول چی موژکاروکوو	nature_environment,language_fundamentals,general	salf Citation
c91ddc347b8629be2108ffaefd90263867a5bbc038e8079a0e61bfeccd817534	.چیچئ مه ترمامیټر		cdc.gov
c9353265ec0a2c052b8c6422c5ec7e3a21cd3a127d44f43e42ec6fcbd9ab32c5	زه وطن پرست انسان يم	general	زياز
c96dcb4edc58b9b634fc1f17b5e60e2c55476d4cb302f8260e410ef4e1d43008	پَرچېلک پَرچېلک کېږه مه! ښکلے خوئې کوه۔	general	خپلې جملې مې جوړې کړې۔
ca8c167d324f7058279ffd8c0ba8f80bc00faed0eb0f3da4e7c2bf6123cfc716	تۀ زما نه نۀ هيرېږې	general	خپلې جملې مې جوړې کړې۔
cac6708283f2bf16b5bf7cd47e70488155dc50f1611861fdb8ad75c1315479ee	زه د غره په سر باندې يم. 	general	زيار
cae2639dbc9e5c0b2e6aa9256f6c39062c7e1270aaacef83c6b4ef922c9e4d7b	لاسونو د یا ومینځئ تل لاسونه خپل		cdc.gov
cba02bd7c9952c0a4f1d75c3aa347446190d56306831c25cf6f16eed82ab3644	پۀ دې کار کښې تاوان نيشتي	general	خپلې جملې مې جوړې کړې۔
cba6d207b6c62b64178202d7ffced79ad65c6250c0993c134fd5da8bdc10da78	د خاورو څلي مه جوړوه	general	خپلې جملې مې جوړې کړې۔
cbe643accf6554339cac31a40da29346d7b0d27ff5fe2bc1aa80d8de8aa7b0d8	پښتانه د ٥٠ - ٦٠ فیصده نفوس جوړوي	general	MZ SAFI
cbefc56fe806cba5842374caf6f141f3250bc1561e75055fca1e8bf43515a8a6	ما له درسره هم يوه ګولۍ نسوار راوړه	general	خپلې جملې مې جوړې کړې۔
cc7689d333bc5507e236efd8885bf643f9a4298ed3a399c57d4eca9bf9a7464d	Gratitude is the best attitude کورودانی کول غوره اخلاق دي.	general	self citation
ccb6f277e7ab04103bd7c1e089b34b1665509299a6eedc73ccde211653b52d00	بېخونده خبر دا دی چي بنګالیانو لوبه ګټلې ده	general	نصير احمد وقاص 
cdb3f30f00267f55d3d80cc15dd8aca5034812493f860b0ac88ecf1e46de267c	د هغه نوم حضرت محمد ص دی.		اسلامي معلومات
ce1ce68a9473a597d4a980160f53d9147a3014a8198ceda9f5ed1e729e17bef8	راشه چې پۀ زلفو کښې ټالۍ درکړم	general	خپلې جملې مې جوړې کړې۔
ce243cecd033daac379fc951362f7643901f78ab989138f92fa35aca8c561aa7	مومند قبيله دا پښتونخوا ولايت د مومند اولسوالۍ کې پراته دي 		خپله ليکنه ده 
ce2deffb74f55f7aa5f9eb608299a952006061a2d709ce26a3b6473a9a32bf31	Akhira zamana shwa da chargaano yaarana shwa.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
cea985441e0304d3f98559668b4f5f1983b5672510cfb72eea3518564b60d692	حضرت عایشه رض د مسلمانانو مور ګڼل کېږي.		اسلامي معلومات
cecd23d77524d0b58c9c29330f8c449ff4e081512f5221f48432876a8cc07b35	زه هر سهار چاى څښم. 	general	Ziar
cf5503b140ec4bb100f3db745f0b9a3028ad89ed162a7310af42745fbdd29cfe	.واغوندئ ماسک ته خولې		cdc.gov
cf818821ee40f9411113c94105d5b175674cc444b18c517081320de1bc2f2506	څوک چې خپلو کوروالو او ملگرو سره نرم او غوره چلند کوي	media_entertainment,general	کتاب
cff234b9066d6ff0a999c008eec4e0be9657b97a17c6602595de6a80faf0aaca	کې شاوخوا خلکو مخ سره خطر لوړ		cdc.gov
d05703a27048666533197d8e48e8e9aeb3d68d678376a4cafc3a675fb92eeaf7	بنګلاديش نړيوال جام کي سريلانکا ته د دوه ويکټو په توپير ماته ورکړه.	general	نصير احمد وقاص 
d1560dbaa44a49ed552d37336c110268a63b349ac498d04f9f08837ea12fffff	Khairat da koor na shuru kegi.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
d1bdde1f16a4d84bee612d76b1edf254cb0468262c632b8c57d8ccf666cf7113	کر د ګلو کړه چې سیمه دې ګلزار شي		Self citation
d1ca38484fd35d713062f8d460aa90503a0b2b848078eed41125828d41a7cd8f	يو به وې څنګه مې کړې هغه بل به چغه کړه	general	خپلې جملې مې جوړې کړې۔
d20aa56b431279ac81300539b0a63ea5ffd0b3a0c928cfedd0c787678a7f11af	تۀ د دې اينګولي مالګه وڅکه چې ډېر تريو خو نۀ شو	general	خپلې جملې مې جوړې کړې۔
d20c16053634e55862f4ee950198c014e9a745f3fbe02b31dc8a00cd6488a7fe	د پردو نه زۀ پرده کړمه	general	خپلې جملې مې جوړې کړې۔
d26b36257c83effc95d8c795acd01b92f821262d3efe73b626730d85786b2c87	پېغلې پۀ واده باندې راغلې ډلې ډلې دي	general	خپلې جملې مې جوړې کړې۔
d2e726213fbdb3217adf18f55843520ec5d8a0532b9c0ff6cabc460a35644535	باید ماسک .واغوندئ ماسک یې		cdc.gov
d2eb81a7fa307ff7160289688dc9a5f97a5eefcf336d026c0d7227d61527edc0	پۀ خپله کمره کښې مې پۀ نېټ ټول معلومات راغونډ کړي دي	general	خپلې جملې مې جوړې کړې۔
d2f9ae98055279ae1a2814c923eaa8ab4679e9add98c88a726200990da1be5ea	ولې د دې هر څۀ سره ئې نقصانونه هم ډېر دي	general	خپلې جملې مې جوړې کړې۔
d34897c70c080390b1d3410ce26d0ed6e36de4f65456735dde20e812f9545836	ځان پرې پوهه نۀ کړې نو هغه د دې دور نۀ دے	general	خپلې جملې مې جوړې کړې۔
d39554ca72572e499ce061797012bd0b4aba1f693fa5aaeba5ebfe8f96d4c0af	وطن دی خدای جوړ کړی.		وطن
d3f58413d711b691f2e321145fa9641f1d2c715e6a22d84a8a677ae5bca695ab	پخوا به حجرې وې او بېټکونه وو	general	خپلې جملې مې جوړې کړې۔
d41095d7cceec89eceaa5b7b8826ffb7b4778850f4eb92f00b675631d5d490cd	ده ټیکو له کبله ماشومده جنګری نه بچ پاتی کیدب شي۔	healthcare	self citation
d420e2d0e41a2c6de7f448e6dfb51136456bf4de6d71181a424a83e07d0de72e	سم ته اړخونو مخ د او پوښي خوله او		cdc.gov
d43cb6871c8371a4a661b8277c0ce3d77e2a6d80aeabb74ea99f4615b2d7349b	وطن خوږ مو ځان دی.		وطن
d4a0a63c67f2cca79215f141c82db3e526586848e963b3b126ede38942cfbe07	ملک خوشحال خان ناصرخېل د توتانوبانډۍ سوات يو زورور ملک وو۔	general	خپلې جملې مې جوړې کړې۔
d4a436f6afd50b17df4e887afc3b8f5bce6a22ac8f54030e219dcf6b21ebef0d	زه ساحل یم		افغانستان یو غرنی هیواد دي
d4cf5fb0c1bcf5dfd4994178a6aa91fd5b986ef93ed96fe65587d500ad955a33	"اوس بیا یو راته مکسول نه سي.
"	general	نصير احمد وقاص 
d54a8ab5eecf924670320bad74160627af54ee66a1c9479e65011214ebb489e5	د سوشل ميډيا فائدې نن سبا هر چا ته معلومې دي	general	خپلې جملې مې جوړې کړې۔
d5be9479baefb9bc34a8b8e55aa233267b1562d1b912237bcd47b109877ebd89	نن به شپه زما د يار پۀ کوم مکان وي	general	خپلې جملې مې جوړې کړې۔
d6444292f1a03a646f366bcae6ee6224e149aa791363cb65caf82ed796aafe51	که خپلوانو وفا درلودی یوسف به پر مصر نه پلورل کېدای 	general	فېسبوک 
d6569d37cd318ae346bb990754e7f4a92b830586c68eec3f84ac544964b850b7	:نوم		cdc.gov
d7f8889f625857171ffa29dcf13a48bdfa642b66d2d12e6f277aafa595de18ce	.کړئ		cdc.gov
d814f6e1f0c5d61abb02cebed3f096e6bea647efd4d38a6e3a50fa51353cc485	"
ولاکه دي هغه څوک هم ښه ومني چي د خپل وجود وینه ورکړې"	general	فېسبوک 
d86cde1342ca13535ef32f6094f295f0e9abe08e40ff445861c3a30fc576ecba	احساس ښه شے دے خو چۍ په څا کښۍ وی. 	general,nature_environment,service_retail	Frequently used sentence in our society
d886d6256eceab0ceb7d8f59ef37149c20f57f8675cfad51c49bd1fbc5b11188	"ملګرو!
دُعا کوئ، لږ مریض یم."	general	نصير احمد وقاص 
